job_id,title_clean,company,job_family,jf_domain,jf_subdomain,seniority,city,company_type,n_skills,cluster_id
vietnamworks:2066303,AI Engineer Agentic AI Platform,CÔNG TY CỔ PHẦN UDATA,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,tech_software,4,7
vietnamworks:2066588,Senior System Architect,"BELLE ASIA LTD.,",AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,unknown,8,7
vietnamworks:2068199,Digital Transformation Engineer,Hoya Glass Disk Vietnam II,BI,Analytics,Data Analysis & BI,Mid,Hưng Yên,manufacturing,3,7
careerviet:35C72B8C,"TT. Ngân hàng giao dịch, Hội sở - CV/CVC Triển khai tích hợp đối tác",Ngân Hàng TMCP Phương Đông - OCB,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,bank_finance,1,7
vietnamworks:2056753,AI & Analytics PMO,ONPOINT COMPANY LIMITED,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hồ Chí Minh,ecommerce,1,7
careerviet:35C7A1C6,Chuyên viên cao cấp Phân tích dữ liệu rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,11,7
vietnamworks:2044459,Chuyên gia Dữ liệu & Trí tuệ nhân tạo,Công Ty Cổ Phần Tập Đoàn Masterise,DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,real_estate_construction,4,7
vietnamworks:2055756,Senior Marketing Automation & AI Architect,ILA Vietnam,DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Senior,Hồ Chí Minh,unknown,2,7
careerviet:35C78BB8,Kỹ Sư Dữ liệu,Phu Hung Assurance Corporation,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,bank_finance,20,7
itviec:1e469c76-96ef-48d1-bfb1-edf423782233,Platform Engineer,One Mount Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hồ Chí Minh,tech_software,11,7
itviec:50d34548-7d69-4350-bddf-3d225f4584f2,IT Automation Developer,Minh Việt International (IMV),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hồ Chí Minh,unknown,15,7
itviec:57d82d50-0e3b-4fdc-8da0-d7109aae0fff,Chuyên viên Vận hành và Phát triển hệ thống,Công ty cổ phần MAT Group,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,14,7
itviec:5dcfae9a-8171-4a06-ac32-fe2f17edb82d,Web Scraping Developer,Officience,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,unknown,9,7
itviec:b3ec48f4-2489-4009-b7b5-969b0d039f72,Industrial Data Systems Engineer,Công ty TNHH Peregrine Management Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,tech_software,17,7
itviec:ba171f15-356a-469d-9569-f709a8dfd386,Software Engineer,NGS,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,unknown,9,7
vietnamworks:2055502,Chuyên Viên Tích Hợp Nền Tảng Dữ Liệu,Ngân Hàng TMCP Ngoại Thương Việt Nam - Vietcombank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,bank_finance,3,7
itviec:995ceeaa-1f5b-48b9-aea2-3e3b343e5a93,Principal/Senior QAQC Engineer,"MONEY FORWARD VIETNAM CO.,LTD",DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Lead,Hà Nội,bank_finance,19,7
careerviet:35C78FAB,Giám đốc Phòng Phát Triển ứng dụng và sản phẩm,Công ty TNHH Chứng khoán ACB,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,bank_finance,9,7
itviec:247e8e0a-0e12-4e57-9d47-032c81513470,Trưởng Phòng Giải Pháp Công Nghệ,CÔNG TY CỔ PHẦN TẬP ĐOÀN VNGROUP,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hà Nội,tech_software,3,7
vietnamworks:2056768,Director,CÔNG TY CỔ PHẦN VINSMART FUTURE,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,tech_software,6,7
vietnamworks:2062909,Giám Đốc Trí Tuệ Nhân Tạo,Công Ty Cổ Phần Tập Đoàn Hoa Sen,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,manufacturing,3,7
vietnamworks:2068320,Head Of Al Factory,Navigos Search's Client,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hà Nội,recruitment_agency,4,7
itviec:64f2d79d-8e92-470a-b8c1-af998b1b0e2a,Senior Data Scientist,Ahamove,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,logistics,19,7
itviec:9f9228ff-d057-4cd0-9588-f07a7a3d553d,Senior Data Scientist,CÔNG TY TNHH SOCOTEC VIỆT NAM,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,consulting_audit,7,7
itviec:b28a0e48-2662-4741-82be-a888da22d819,Data Annotation,Facilitated Work Hub,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Junior,Hồ Chí Minh,unknown,5,7
itviec:c2951228-ac6a-40e4-b99a-8a3392380d02,Senior/Middle Data Scientist,M_Service (MoMo),DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,bank_finance,8,7
itviec:17fe7aea-532d-4d06-aab5-774e147d1c58,Cộng tác viên Prompt Engineer – Khối CNTT,Ngân hàng TMCP Tiên Phong | TPBank,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,bank_finance,8,7
itviec:1aed7c32-035f-49dc-884e-e91e421fb096,Senior AI Agent Engineer - Up to 100M,CÔNG TY TNHH FINAN,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,bank_finance,10,7
itviec:2c911951-c554-4c4f-8983-6446b652c718,Senior Software Engineer,Ahamove,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,logistics,5,7
itviec:64ffd5f1-a58d-4f98-bb7a1ab,AI Solutions Architect,KMS Technology,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Lead,Hồ Chí Minh,tech_software,10,7
itviec:8d2ebd35-91fb-4dad-8a99-ef8b77f29b73,Senior Generative AI,"ARSEN Kawaijuku Tech Vietnam Co.,Ltd",GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Senior,Hồ Chí Minh,tech_software,17,7
itviec:deb0ba59-d91f-4804-886e-07be0d4b98ac,Junior AI Application Dev,FPT Securities,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,bank_finance,16,7
topcv:2185841,Nhân Viên Dev AIBig Data,Công ty TNHH MTV Logistics Viettel,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,logistics,8,7
vietnamworks:2059547,AI Platform Engineer,Trung Tâm Bán Dẫn Viettel (Viettel Semi),GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Mid,Hà Nội,manufacturing,3,7
vietnamworks:2065729,"AI Engineering, Specialist",AIA Vietnam (Great Place To Work® Certified),GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,bank_finance,6,7
vietnamworks:2067868,AI Agent / Workflow Developer,Công Ty CP Hyundai Aluminum Vina,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,manufacturing,3,7
vietnamworks:2068353,AI/ Automation Engineer,ONPOINT COMPANY LIMITED,GENAI_LLM,AI / Machine Learning,AI / GenAI Engineering,Mid,Hồ Chí Minh,ecommerce,4,7
careerviet:35C7A999,MLOps Engineer - Kỹ Sư Vận Hành Và Tích Hợp Mô Hình AI,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,MLOPS,AI / Machine Learning,ML Engineering,Mid,Hồ Chí Minh,retail_consumer,4,7
glints:68b62692-c20a-49e4-aa48-63db89718c6e,Nhân Viên Lập Trình,Công Ty Chứng Khoán Acb,ML_ENGINEER,AI / Machine Learning,ML Engineering,Junior,,bank_finance,14,7
itviec:5f8d05e7-70ee-472b-8694-3be31ccc24fa,Applied AI / Machine Learning Engineer,Công ty TNHH Peregrine Management Việt Nam,ML_ENGINEER,AI / Machine Learning,ML Engineering,Senior,Hà Nội,tech_software,17,7
itviec:826eea24-4bfd-41c4-8bc4-da393024f542,Senior/Middle Machine Learning Engineer,M_Service (MoMo),ML_ENGINEER,AI / Machine Learning,ML Engineering,Senior,Hồ Chí Minh,bank_finance,6,7
itviec:f4b7a426-2141-4f52-9a60-071748725df6,Software Engineer for CAD/3D Data,ITviec Recruitment Consulting,ML_ENGINEER,AI / Machine Learning,ML Engineering,Senior,Hồ Chí Minh,recruitment_agency,13,7
itviec:fb81a623-507f-406a-af92-ff908244d5bd,Senior Developer,iDeaLogic,ML_ENGINEER,AI / Machine Learning,ML Engineering,Senior,Hồ Chí Minh,tech_software,13,7
itviec:fc7bb2e4-4ecb-4dcf-94de-185a78a30fba,Principal System Engineer,"MONEY FORWARD VIETNAM CO.,LTD",ML_ENGINEER,AI / Machine Learning,ML Engineering,Lead,Hồ Chí Minh,bank_finance,13,7
vietnamworks:2067813,AI Expert,Tổng Công ty Công nghiệp Công nghệ cao Viettel (Viettel High Tech),RESEARCH_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hà Nội,tech_software,3,7
careerviet:35C780AF,QLRR_Chuyên Viên Cao Cấp Quản Lý Rủi Ro Thanh Khoản,Ngân hàng TMCP Phát triển TP.HCM (HDBank),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hồ Chí Minh,bank_finance,10,7
careerviet:35C79AE2,Chuyên gia/CVCC Mô hình rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,7,7
