job_id,title_clean,company,job_family,jf_domain,jf_subdomain,seniority,city,company_type,n_skills,text_len,dominant_topic,topic_weight,dominant_topic_share
vietnamworks:2042739,Chuyên Viên Phân Tích Dữ Liệu Kinh Doanh,Tổng Công Ty Hàng Hải Việt Nam - CTCP,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,logistics,3,635,5,0.095292,0.4231
vietnamworks:2062023,Chuyên Viên Quản Lý Dự Án,Công Ty Cổ Phần HTC Viễn Thông Quốc Tế,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hà Nội,telecom,2,635,5,0.08534,0.4833
vietnamworks:2054962,Chuyên Viên Triển Khai Và Quản Trị Dữ Liệu,Công Ty TNHH Alpha Plus,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hồ Chí Minh,unknown,2,586,5,0.085211,0.3559
careerviet:35C770F5,Nhân viên phân tích tài chính biết tiếng Trung,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,manufacturing,2,882,5,0.07997,0.5044
vietnamworks:2065373,Trưởng Phòng Công Nghệ Thông Tin,Công Ty Cổ Phần Địa ốc Tsan Group,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Manager,Hà Nội,real_estate_construction,1,607,5,0.07563,0.4523
topcv:2197209,Chuyên Viên Phân Tích Số Liệu Và Báo Cáo,Happymoney,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,4,983,5,0.073253,0.3411
vietnamworks:2068196,Chuyên Viên Cao Cấp Kế Hoạch,Công Ty Cổ Phần Chứng Khoán Dầu Khí (Psi),BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,3,614,5,0.070769,0.3943
vietnamworks:2066630,VNDIRECT - Chuyên Viên Cao Cấp/ Chuyên Gia Quản Trị Dữ Liệu MIS & Hiệu Suất Kinh Doanh Bộ Phận Bfm,Công Ty Cổ Phần Tập Đoàn Đầu Tư I.P.A,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,unknown,5,718,5,0.06452,0.3416
vietnamworks:2063819,Chuyên Viên Phát Triển Tổ Chức & Quản Trị Hiệu Suất,Công Ty CP Tập Đoàn Everland,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,real_estate_construction,1,600,5,0.06115,0.4692
topdev:2107179,Chuyên viên Quản trị Hiệu quả & Danh mục SME - Khối Khách hàng vừa và nhỏ,MBBANK,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,6,1530,6,0.410397,0.8938
itviec:b762810c-8316-466f-8feb-5735dfba213a,Business Analyst -Khối Công nghệ thông tin,MB Bank,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,bank_finance,2,2419,6,0.40767,0.7362
itviec:fede6d77-6c10-4f7f-9b33-736e34c5b3ab,Data Analyst - Data Division,MB Bank,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,bank_finance,6,2557,6,0.395027,0.7788
topdev:2106123,Chuyên viên - Phòng Giám sát giao dịch và Quản lý rủi ro - Risk Management - Khối Vận hành,MBBANK,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,bank_finance,8,1708,6,0.388721,0.7953
itviec:1b48e9dc-95d8-4108-96d8-999bd70c4b98,Data Architect - Data Division,MB Bank,DATA_ARCHITECT,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,bank_finance,14,2761,6,0.385965,0.8061
itviec:66c3cc18-dc11-4f9a-9c7f-9a10318e4424,Data Engineer - Data Division,MB Bank,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,10,2909,6,0.382327,0.7484
itviec:702afded-df61-4138-b515-4eb7decf1d9a,Data Quality Management Specialist - Data Division,MB Bank,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Junior,Hà Nội,bank_finance,5,3019,6,0.377636,0.7475
topcv:2192249,"Chuyên Viên Cao Cấp, Chuyên Gia Kiểm Định Mô Hình Kinh Doanh - Senior Business Model Validation Analyst - Khối Dữ Liệu",Nganhangthuongmaicophanquandoi,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Senior,Hà Nội,bank_finance,14,2338,6,0.374645,0.7183
topdev:2104537,Chuyên Gia Phân tích dữ liệu và xây dựng mô hình phát hiện gian lận - Khối Quản trị rủi ro,MBBANK,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,7,1873,6,0.357605,0.7983
itviec:cf576ecd-a2bb-4e1c-99f3-9d49d550ef37,Data Scientist - Data Division,MB Bank,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,bank_finance,19,3868,6,0.336536,0.6244
itviec:2c9207c0-8641-438b-989c-df410a9d22a6,Senior AI Expert,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,7,2990,6,0.333479,0.6804
itviec:92bb8963-bfac-4296-992e-a5a88aab92fc,Senior AI Engineer,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Senior,Hà Nội,bank_finance,12,2859,6,0.321354,0.6275
topcv:2192246,Chuyên Viên Mô Hình Rủi Ro - Data Science & Risk Modeling Spealist - Khối Quản Trị Rủi Ro,Nganhangthuongmaicophanquandoi,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,bank_finance,10,2827,6,0.305654,0.5912
itviec:0e8f0a36-e8f3-4c39-beca-3e49614b7b93,Agentic Engineer,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,bank_finance,18,4089,6,0.288338,0.6121
itviec:03361dda-bcbe-44ff-870e-040e2bb9621e,AI Software Engineer,MB Bank,AI_ENGINEER,AI / Machine Learning,AI / GenAI Engineering,Junior,Hà Nội,bank_finance,18,4088,6,0.285907,0.6079
vietnamworks:2065095,Nhân Viên Theo Dõi & Phân Tích Dữ Liệu,Công Ty TNHH Tamada Việt Nam,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hải Phòng,unknown,2,540,6,0.058226,0.3974
topcv:2180589,"Senior Data Analyst - Thu Nhập Cạnh Tranh, Từ 3 Năm Kinh Nghiệm",CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,retail_consumer,13,1085,7,0.198131,0.7582
topcv:2143275,Lead Data Analyst,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ BZISOFT,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,10,1701,7,0.185713,0.7449
topcv:2183411,Lead Phân Tích Dữ Liệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ SICIX,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,11,1721,7,0.185437,0.7361
topcv:2137669,Data Analyst,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,13,1956,7,0.179156,0.6084
topdev:2113418,Finance & Data Specialist,CÔNG TY CỔ PHẦN TRƯỜNG HỌC CÔNG NGHỆ MINDX,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,education,10,1276,7,0.167387,0.7087
topcv:2046581,Chuyên Viên Dữ Liệu / Data Executive / Bắt Buộc Biết Tiếng Trung / Quận 7,CÔNG TY TNHH NEXTAD STUDIO,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,media_gaming,8,1045,7,0.166698,0.7321
topcv:1655786,Data Analyst,Goldenlotusjewelry,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,retail_consumer,9,1296,7,0.159983,0.6332
topcv:2181710,Data Analyst Team Leader,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,6,2056,7,0.159922,0.5945
careerviet:35C7886F,HRBP Data Analyst,CÔNG TY CỔ PHẦN KING FOOD MARKET,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,retail_consumer,7,1828,7,0.158494,0.6708
topcv:2183264,HR Data Analyst,Công ty Cổ phần King Food Martket,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,retail_consumer,5,1593,7,0.157518,0.7292
vietnamworks:2065723,Sales & Marketing Reporting Executive,Công Ty Cổ Phần Prime Group,BI,Analytics,Data Analysis & BI,Junior,Vĩnh Phúc,unknown,5,624,7,0.157169,0.7643
topcv:2193960,Data Analyst Lead - Dự Án Bộ Công Thương,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,7,870,7,0.151381,0.5767
careerviet:35C78339,Senior Data Analyst,Công Ty Cổ Phần TEECOM,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,unknown,13,3567,7,0.148123,0.5216
vietnamworks:2061533,Nhân Viên Định Phí,Tổng Công Ty CP Bảo Hiểm Toàn Cầu (GIC),DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Junior,Hồ Chí Minh,bank_finance,8,643,7,0.147905,0.653
glints:d6ea11fd-f7c5-4149-9505-3c283f460c8e,Data Analyst,Inwave Studio,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,,media_gaming,10,1263,7,0.145504,0.7062
topcv:2195268,Data Analyst,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,16,2547,7,0.144482,0.5015
careerviet:35C76B1F,Trưởng nhóm Hệ thống dữ liệu,CÔNG TY CỔ PHẦN PHÁT TRIỂN DỊCH VỤ VÀ THƯƠNG MẠI QUỐC AN,BI,Analytics,Data Analysis & BI,Lead,Hà Nội,unknown,9,2610,7,0.142672,0.5759
glints:592b7722-8323-4638-a610-d3c1cfc0d4a0,Data Analyst,Viettel Cyber Security,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,,tech_software,14,2181,7,0.14149,0.4968
vietnamworks:2064342,Data Analyst,Công Ty TNHH Ô Tô Isuzu Việt Nam,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,manufacturing,8,865,7,0.138708,0.5488
glints:e6051f56-2783-46d9-8f00-96e82841c234,Data Analysis Leader,CÔNG TY TNHH TMT SEN VÀNG VIỆT NAM,DATA_LEADERSHIP,Data Leadership,Leadership,Lead,,unknown,18,2451,7,0.137376,0.4694
glints:88edd0d4-a88e-4e06-9fd9-418d8b2c0f07,Finance & Data Specialist,MindX Technology School,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,,education,8,2076,7,0.137173,0.5749
vietnamworks:2063402,E-Commerce Data Analyst,WOWSUITE SOFTWARE,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,tech_software,7,721,7,0.136548,0.6817
topcv:2200670,Trưởng Bộ Phận BI,Công ty TNHH Embermax,BI,Analytics,Data Analysis & BI,Manager,Hà Nội,unknown,13,1770,7,0.134243,0.4524
vietnamworks:2067246,HR Data Analyst,Công Ty Cổ Phần Nhựa Tái Chế Duy Tân,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,,manufacturing,5,607,7,0.13366,0.6706
vietnamworks:2063581,Data Operations Analyst,OrgScale Recruitment Sdn Bhd,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,recruitment_agency,8,965,7,0.13299,0.5087
careerviet:35C765B7,Chuyên viên Phân tích dữ liệu,Tập Đoàn Lộc Trời,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,energy_agri,16,2567,7,0.130218,0.3438
topdev:2111197,Business Intelligence,"CyberLogitec Vietnam Co., Ltd.",BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,tech_software,8,786,7,0.129485,0.5417
topdev:2112252,Data Analysis Officer,CÔNG TY TNHH AEON VIỆT NAM,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,retail_consumer,4,559,7,0.129408,0.682
topcv:2182327,Trưởng Nhóm Data Analyst,CÔNG TY CỔ PHẦN HỆ THỐNG Y TẾ MEVIS HEALTHCARE,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,healthcare_pharma,7,954,7,0.128005,0.5266
topcv:816331,Chuyên Viên Phân Tích Quản Trị,BỆNH VIỆN ĐA KHOA HỒNG NGỌC PHÚC TRƯỜNG MINH,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hà Nội,education,9,1504,7,0.12694,0.4251
topcv:2167677,Data Analyst,GEMS UNITED JOINT STOCK COMPANY,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,,unknown,8,1641,7,0.126093,0.591
topcv:2166282,Data Analyst,Công ty CP Khoa học Dữ liệu,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,13,2130,7,0.125237,0.4112
vietnamworks:2056144,Senior Power BI Developer / Data Analyst,Công Ty TNHH Tentamus Việt Nam,BI,Analytics,Data Analysis & BI,Senior,Cần Thơ,consulting_audit,5,947,7,0.123757,0.5084
vietnamworks:2056655,Associate IT Manager - Commercial Digital Project Lead & Data Analytics,Công Ty Cổ Phần Sữa Quốc Tế Lof,BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,manufacturing,8,930,7,0.122195,0.545
topcv:2198830,Trưởng Nhóm Phân Tích Dữ Liệu,IZISolution,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,15,1980,7,0.120917,0.3263
vietnamworks:2039989,Senior Data Analyst,Công Ty Cổ Phần Chứng Khoán SSI,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,bank_finance,6,643,7,0.120485,0.5035
topcv:2167392,Senior Business Intelligence,Pro Công Ty Cổ Phần Vàng Bạc Đá quý Phú Nhuận - PNJ,BI,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,retail_consumer,8,2982,7,0.12038,0.4765
topcv:2149587,Junior Data Analytics,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hà Nội,tech_software,6,1485,7,0.120025,0.5432
topcv:2169714,Data Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hà Nội,tech_software,7,1465,7,0.11838,0.4453
topcv:2058628,Chuyên Viên Phân Tích Dữ Liệu Tài Chính,Sofitel,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hà Nội,unknown,10,3974,7,0.117377,0.3932
topcv:2176140,Intern Data Analyst,Công ty TNHH Dịch vụ công nghệ TP,DATA_ANALYST,Analytics,Data Analysis & BI,Intern,Hà Nội,tech_software,10,2314,7,0.116866,0.4776
careerviet:35C7A077,Chuyên viên Planning & Performance,Công ty Cổ phần CANIFA,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,retail_consumer,6,2321,7,0.114167,0.5216
vietnamworks:2044474,Business Intelligence Specialist,NEYU,BI,Analytics,Data Analysis & BI,Senior,Hà Nội,tech_software,10,931,7,0.113767,0.4902
topcv:2175073,Data Analyst,CÔNG TY TNHH BEYONDSOFT TECHNOLOGY (VIETNAM),DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,tech_software,12,1126,7,0.112063,0.3807
vietnamworks:2065445,HR Data Management and Analytics Senior Specialist,Prudential Vietnam Assurance,BI,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,bank_finance,6,986,7,0.111919,0.5205
vietnamworks:2065284,Marketing Intelligence Manager,Vietnam Australia International School (VAS),BI,Analytics,Data Analysis & BI,Manager,Hồ Chí Minh,education,9,1080,7,0.111537,0.449
careerviet:35C702C1,Senior Data Scientist,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,Hồ Chí Minh,tech_software,14,2247,7,0.110613,0.4287
careerviet:35C6F4D1,Trưởng Bộ phận Tài chính,BVBank - Ngân hàng Bản Việt,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hồ Chí Minh,bank_finance,14,2684,7,0.109962,0.2927
itviec:88296c04-cc81-4a6b-9aa6-3f1d767387c0,Data Analyst,Beyondsoft Technology (Vietnam) Company Limited,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,tech_software,12,1377,7,0.109866,0.3324
vietnamworks:2054961,Financial Analyst,Văn Phòng Phú Thái Group,RISK_FRAUD_ANALYST,Analytics,Business / Domain Analysis,Mid,Hà Nội,unknown,3,836,7,0.108464,0.4689
topcv:2011620,Game Data Analytics Engineer,Công ty TNHH Horus Productions,ANALYTICS_ENGINEER,Data Engineering,Pipelines & Platform,Junior,Hà Nội,media_gaming,16,1214,7,0.108018,0.4231
vietnamworks:2036082,Trưởng Phòng/ Chuyên Gia/chuyên Gia Cao Cấp Quản Trị Hiệu Suất Kinh Doanh,Công Ty Cổ Phần Tập Đoàn Đầu Tư I.P.A,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Manager,Hà Nội,unknown,7,704,7,0.106964,0.4977
careerviet:35C7A4A0,Chuyên Viên Cao Cấp/ Chuyên Gia Quản Trị Dữ Liệu MIS & Hiệu Suất Kinh Doanh – Bộ phận BFM,Công Ty CP Chứng Khoán VNDIRECT,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Senior,Hà Nội,bank_finance,20,3922,7,0.106305,0.2848
topcv:2187784,Data Analyst,Công ty Cổ phần Công nghệ KiotViet,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,12,1081,7,0.105687,0.4609
careerviet:35C7656C,E-Commerce Business Analytics Team Leader,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hồ Chí Minh,retail_consumer,12,2213,7,0.105591,0.3763
glints:3dd6ea2c-2a6b-4c70-b819-70174f727dc1,Data Analyst,Công ty TNHH Các Giải Pháp Softel,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,,tech_software,13,965,7,0.105509,0.5858
vietnamworks:2063904,Chuyên Viên Cao Cấp - Dự Báo,Công Ty Cổ Phần Vàng Bạc Đá Quý Phú Nhuận (PNJ),DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,retail_consumer,3,532,7,0.104962,0.644
careerviet:35C76EC0,Data Analytics Manager,Công Ty Cổ Phần Tập Đoàn TH,DATA_LEADERSHIP,Data Leadership,Leadership,Manager,Hà Nội,unknown,11,1565,7,0.093737,0.2946
topdev:2112528,Trưởng Nhóm Chiến Lược Tại UpBase,CÔNG TY CỔ PHẦN CÔNG NGHỆ UPBASE,BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Lead,Hà Nội,tech_software,5,1204,7,0.086591,0.4116
vietnamworks:2065652,Data Analysis,"Delfortgroup/ Wattens Vietnam CO., Ltd",BI,Analytics,Data Analysis & BI,Junior,Bình Dương,unknown,9,1041,7,0.084524,0.3784
vietnamworks:2059919,Chuyên Viên Phân Tích Dữ Liệu Kinh Doanh,Công Ty CP Dây Cáp Điện Việt Nam - Cadivi,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,manufacturing,4,628,7,0.081406,0.4161
glints:3a8effd9-3c92-455e-baf3-bf70d32b509b,Senior Data Scientist,SSI DIGITAL TECHNOLOGY JOINT STOCK COMPANY,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Senior,,tech_software,16,2396,7,0.074731,0.2674
vietnamworks:2062926,Chuyên viên Quản lý Dữ liệu Sản phẩm,Công ty Cổ phần Tập đoàn Golden Gate,DATA_GOVERNANCE,Governance & Architecture,Governance & Architecture,Mid,Hà Nội,retail_consumer,5,622,7,0.057391,0.3038
topcv:2173063,Chuyên Viên Phân Tích Dữ Liệu - Có Xe Đưa Đón - Lương Upto 30tr/Tháng,Công Ty TNHH Điện Tử Việt Nhật,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hưng Yên,manufacturing,2,477,7,0.044446,0.3025
vietnamworks:2057708,CVC/CVCC Vận Hành Cơ Sở Dữ Liệu,Ngân hàng Lộc Phát Việt Nam LPBank,DBA_DATABASE,Data Engineering,Database / DBA,Senior,Hồ Chí Minh,bank_finance,7,685,8,0.374836,0.974
topcv:2172230,Data Engineer Lead,CÔNG TY CỔ PHẦN PAYTECH,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Lead,Hà Nội,tech_software,20,2249,8,0.320971,0.7179
vietnamworks:2061845,ICT Database Administration Supervisor,Shinhan Vietnam Finance Company Limited,DBA_DATABASE,Data Engineering,Database / DBA,Lead,Hồ Chí Minh,bank_finance,10,1042,8,0.32062,0.8126
topcv:2189464,Data Engineer,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,20,2269,8,0.310558,0.7076
topcv:2178974,BI Engineer,Fptis,BI,Analytics,Data Analysis & BI,Mid,Hà Nội,tech_software,8,1148,8,0.302764,0.8438
topcv:2187604,Data Engineer Thu Nhập Hấp Dẫn Up To 50m,Công ty cổ phần XNK Đầu tư và Công nghệ HD Việt Nam,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,20,2373,8,0.300302,0.6952
itviec:9986f783-1c62-45f3-9f22-0487bf3d685a,Data Engineer,Thuan Thanh Tech,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,tech_software,21,2635,8,0.291202,0.6557
vietnamworks:2065823,Chuyên Viên ERP,Công Ty Cổ Phần Tập Đoàn Sunhouse,BI,Analytics,Data Analysis & BI,Mid,Hà Nội,unknown,5,668,8,0.255623,0.771
itviec:cb9e9c18-518e-4299-b4fd-6ce9265fed37,Chuyên viên Quản trị cơ sở dữ liệu,VRB,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hà Nội,unknown,11,408,8,0.238559,0.6153
careerviet:35C79648,CHUYÊN VIÊN PHÂN TÍCH DỮ LIỆU,Công ty Cổ phần đầu tư phát triển máy Việt Nam,DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,manufacturing,24,1619,8,0.237934,0.56
careerviet:35C77DD8,Chuyên viên/Chuyên viên CC DE,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,27,2850,8,0.221589,0.5172
careerviet:35C704D1,Chuyên viên chính/cao cấp Xử lý dữ liệu - Khối Công nghệ thông tin,Ngân Hàng TMCP Tiên Phong (TPBank),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Senior,Hà Nội,bank_finance,11,1591,8,0.219648,0.5547
careerviet:35C74668,Data Engineering,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC),DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,15,2921,8,0.21557,0.534
topcv:1968188,Data Analyst Teamleader - Thu Nhập 50 Triệu Tại Hồ Chí Minh,Galaxydebt,DATA_ANALYST,Analytics,Data Analysis & BI,Lead,Hồ Chí Minh,bank_finance,16,1899,8,0.215436,0.5598
itviec:9a2c8bab-c4ac-47e1-99f8-7243f3aae58a,Data Engineer,SHS | Chứng khoán Sài Gòn - Hà Nội,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hà Nội,bank_finance,29,3511,8,0.209066,0.4664
careerviet:35C7AD25,Data Analyst - Dự án CNTT,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),DATA_ANALYST,Analytics,Data Analysis & BI,Mid,Hà Nội,bank_finance,13,1483,8,0.20252,0.456
vietnamworks:2065335,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu DBA,Tổng Công Ty Bưu Điện Việt Nam - VIETNAMPOST,DBA_DATABASE,Data Engineering,Database / DBA,Junior,Hà Nội,logistics,4,569,8,0.190684,0.7355
vietnamworks:2062037,Trợ Lý Tư Vấn ERP,"Yonyou Network Technology Co., Ltd",BUSINESS_ANALYST,Analytics,Business / Domain Analysis,Junior,Hồ Chí Minh,tech_software,3,584,8,0.187458,0.7441
vietnamworks:2065097,Chuyên Viên Quản Trị Cơ Sở Dữ Liệu và Ứng Dụng CNTT - Mã Số: Vhqt-01,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hà Nội,tech_software,6,656,8,0.186574,0.6551
vietnamworks:2061755,Database Engineer,CÔNG TY TNHH NEXT WAVE ENERGY MONITORING,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Hồ Chí Minh,energy_agri,13,907,8,0.182343,0.6894
topcv:2123028,Data Engineer,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,DATA_ENGINEER,Data Engineering,Pipelines & Platform,Mid,Hồ Chí Minh,tech_software,8,884,8,0.176764,0.5632
vietnamworks:2067952,Oracle Database Administrator,Unigen Vietnam Hanoi Co.Ltd,DBA_DATABASE,Data Engineering,Database / DBA,Mid,Bắc Ninh,unknown,6,931,8,0.176243,0.6158
vietnamworks:2067685,Chuyên Viên/ Chuyên Gia ERP Oracle,Công Ty Cổ Phần Tập Đoàn Hoa Sen,DBA_DATABASE,Data Engineering,Database / DBA,Senior,Hồ Chí Minh,manufacturing,2,581,8,0.173551,0.6471
itviec:eb7a57f0-4d08-4096-bf2e-de5e1829d836,Database Developer,VietFul,DBA_DATABASE,Data Engineering,Database / DBA,Junior,Hồ Chí Minh,unknown,8,1767,8,0.166755,0.5026
careerviet:35C79E68,Chuyên viên phần mềm - ứng dụng,CÔNG TY CP TẬP ĐOÀN ĐẦU TƯ HOÀNG GIA VIỆT NAM,BI,Analytics,Data Analysis & BI,Mid,Hồ Chí Minh,real_estate_construction,13,1640,8,0.166418,0.4908
itviec:520ed023-1ede-4742-ac1d-070d57f279f4,IT Data Analyst,CÔNG TY TNHH ĐẠI HIỀN TÂM,DATA_ANALYST,Analytics,Data Analysis & BI,Junior,Hồ Chí Minh,unknown,13,1790,8,0.163485,0.4398
careerviet:35C79395,Chuyên viên cao cấp Cơ sở Dữ liệu,Công Ty Cổ Phần Tập Đoàn Đầu Tư Địa Ốc No Va,DATA_ANALYST,Analytics,Data Analysis & BI,Senior,Hồ Chí Minh,real_estate_construction,28,3916,8,0.157845,0.3723
topcv:2195903,Chuyên Viên Khoa Học Dữ Liệu,CÔNG TY CỔ PHẦN CÔNG NGHỆ VCS VIỆT NAM,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Mid,Hà Nội,tech_software,20,2317,8,0.153602,0.3925
itviec:ad09b1e1-0bb6-4a8b-a429-4266b5f5e190,Thực tập sinh Khoa học Dữ liệu,VCS Viet Nam,DATA_SCIENTIST,AI / Machine Learning,Data / Decision Science,Intern,Hà Nội,unknown,22,2818,8,0.15056,0.3756
